place_name,review_text,review_rating
pantai karanggongso,utk ayunan dan jembatan ternyata tdk di lokasi yg sama bila di tempat saya adanya kapal dan banana boat di tempat saya ini ombak nya aman utk bermain utk kapal dan banan boat harga sekitar k keatasgrup,4
pantai karanggongso,pantai yg cocok untuk liburan dengan keluarga ombaknya juga tidak terlalu besar,5
pantai karanggongso,bersih bagus,4
pantai karanggongso,never forget,5
pantai karanggongso,htm korg parkir r k pasirnya gak putih yaa cm disini paling enak ombaknya flat jd lebih aman buat anak main air krn posisi spt diteluk dikelilingi pulau kecil indah banget view nya sewa perahu start harga k banana boat korg makanan tergolong murah utk tempat wisata,4
pantai karanggongso,kesini trakhir pas bulan puasa tahun seperti pantai pribadi karena tidak ada pengunjung lain banyak warung yang tutup tapi ada beberapa yang buka juga jalan menuju kesini lumayan rusak tapi seletah melewati pantai prigi jalan nya baru mulai enak dan sangat lebar,5
pantai karanggongso,berteman hati,5
pantai karanggongso,salah satu pantai pasir putih di trenggalek yang memiliki view bagus htm dan parkir mobil jalan aspal sudah mulus menuju pantai dari trenggalek,5
pantai karanggongso,pantainya kotor dan tidak terkelola dgn baik,2
pantai karanggongso,bersih,5
pantai karanggongso,pantai karanggongso,5
pantai karanggongso,belum bisa move on dr tempat ini,5
pantai karanggongso,harga tiket k per orang parkir mobil k pantai lumayan bersih,5
pantai karanggongso,andalan keluarga pas pengen liburan,5
pantai karanggongso,lokasi yg nyaman untuk wisata keluarga,5
pantai karanggongso,indah bila musimnya tepat,5
pantai karanggongso,jalan pantai selatan dalam proses pembangunan,3
pantai karanggongso,laut yang aman buat renang,4
pantai karanggongso,jos,5
pantai karanggongso,puas berkeliling naik perahu,5
pantai karanggongso,tempatnya nyaman utk anak anak,5
pantai karanggongso,joozz,1
pantai karanggongso,urip iku koyo kopi yen ndak iso nikmati rasane panggah pait,5
pantai karanggongso,ketika saya mengunjungi pantai ini tempatnya bersih dari sampah kita dapat menikmati pemandangan yang indah dengan duduk bersantai di kursi dan juga gazebo yang sudah disediakan namun untuk fasilitas toilet umum jumlahnya masih kurang karena saat saya berkunjung saya hanya menemukan toilet wanita dan toilet pria untuk para muslim disediakan juga tempat sholat yang dapat mencakup sekitar orang,4
pantai karanggongso,lokasinya enak untuk bersantai ombaknya tenang ada pasar ikan cocok untuk belanja lengkap ada mushola dan toilet jadi tak perlu khawatir pingin makan dan minuman juga ada warung terdapat kapal yang berjejer tapi gak tau itu punya nelayan apa emang disewakan ada wahana banana boat juga ternyata,5
pantai karanggongso,yang suka wahana air wajib keksini sih banana boat ada mandi di pantai oke ombaknya pas buat seruan,5
pantai karanggongso,pantainya dinginn sejukk enakk banget pantai pasir putih karanggongso walaupun banyak perahu nelayan nya tapi tetep cukup nyaman koo jalan menuju pantai gabegitu susa kaya pantai lain htm free soalnya aku dateng pas malam hihi,5
pantai karanggongso,refreshingmehilangkan kpenatan aktivitas,4
pantai karanggongso,seru pantai e bersih pemandangan e subhanallah,4
pantai karanggongso,indah,5
pantai karanggongso,pantai karang gongso dan pantai simbaronce membentang hamparan pasir putih yang lembut ombak tidak terlalu besar aman untuk anak anak bahkan balita kapal kapal nelayan menambah nuansa laut yang kuat si sepanjang pantai banyak ditemukan anakan kepiting yang sangat lincah mau rebahan dipantai takut kotor banyak yang menyediakan alas ngampar dengan sewa sepuluh ribu rupiah pakai sepuasnya sepanjang hari berjajar banyak kios yang menyajikan makanan has pantai dengan menu utama hasil laut aneka ikan dan sotong dengan harga terjangkau boleh dibawa pulang hehe badan lengket setelah berendam air laut silakan bilas air tawar di kamarmandi yang tersedia dengan sewa pakai yang murah pakai air sepuasnya mau tidur di kamarmandi juga boleh hahaha,5
pantai karanggongso,tempat rekreasi keluarga,5
pantai karanggongso,vitaminsea karanggongsotrenggalekjatim,5
pantai karanggongso,pasirnya putih luas ombaknya tidak begitu besar shg aman bagi anak banyak penjual ikan buah durian buah manggis petai untuk oleh,5
kolam renang taman waroe,airnya kotor terus bikin kulit jadi gatal,3
kolam renang taman waroe,kolamnya cukup bersih karyawan ramah,4
kolam renang taman waroe,tempatnya sangat nyaman untuk keluarga berwisata aman dan ramah pengelolanya,5
kolam renang taman waroe,aman dan nyaman bagi anak,5
kolam renang taman waroe,tempat berwisata yang sangat terjangkau cocok buat ngadem saat cuaca panas,5
kolam renang taman waroe,kesana waktu tutup jadi belum lihat dalamnya next ulasan diperbaharui,3
kolam renang taman waroe,tempatnya bagus,5
kolam renang taman waroe,tempat wisata dekat rumah harga tiket masuk terjangkau tempat aman lokasi g jauh dr jalan raya lumayan bisa nyenengin anak dengan budget yg aman buat kantong,4
kolam renang taman waroe,cukup baik,5
kolam renang taman waroe,mantab,5
kolam renang taman waroe,bagus,5
kolam renang taman waroe,keren,5
kolam renang taman waroe,untuk wisata desa tempat ini cukup bagus khususnya buat anak anak tempatnya bersih fasilitas nya sudah cukup untuk anak anak berenang dan bermain anak saya suka,4
kolam renang taman waroe,kalo mau ngadem silahkan datang berendam di bulan september,4
kolam renang taman waroe,masih butuh tambahan arena bermain,3
kolam renang taman waroe,gak usah jauh lah kalau mau liburan cukup dekat rumah saja sudah ada tempat bermain tempat nyaman htm juga murah meriah juga bisa berenang dengan air asli dari gunung penasaran yuk datang saja di taman waroe sumberbening lokasinya bisa cek di gmap,5
kolam renang taman waroe,nyaman aman dan alamiah,5
kolam renang taman waroe,taman bermain waror juga menyediakan aula pertemuan,4
kolam renang taman waroe,lumayan buat nyantai,2
kolam renang taman waroe,direkomendasikan untuk anak,4
kolam renang taman waroe,tempat yang asyik,1
kolam renang taman waroe,wahana rekreasi terbaru di kab trenggalek kec dongko tepatnya ada di desa sumber bening tempatnya ademnyaman pelayanan ramah tentunya dengan tiket yg sangat terjangkau,5
kolam renang taman waroe,tempatnya cukup nyaman anak senang,5
kolam renang taman waroe,airnya dingiinnn,2
kolam renang taman waroe,tempat nyaman cocok buat liburan keluarga ada lokasi buat meetingacara juga semoga makin baik kedepannya sukses buat sumberbening,5
kolam renang taman waroe,lumayan,5
kolam renang taman waroe,saya suka banget,5
kolam renang taman waroe,pembuatan taman bermain waroe,5
kolam renang sumber agung,kolam renang nya sepii gak terlalu dalam air nya gak kotor,5
kolam renang sumber agung,waktu bukak belum buka ini gimana ya telek,1
kolam renang sumber agung,harga tiket masuknya berapa,5
kolam renang sumber agung,dekat rumah jadi lebih mudah kalau mau renang,5
kolam renang sumber agung,airnya tidak terawat,3
kolam renang sumber agung,tempat yang menyenangkan,5
kolam renang sumber agung,tempatnya bagus dan luas tetapi tidak dirawat dengan baik,2
kolam renang sumber agung,lumayan,3
kolam renang sumber agung,berenang,5
kolam renang sumber agung,sebaiknya lebih di bersihkan tempatnya soalnya agak kotor,3
kolam renang sumber agung,kolam renang bebas untuk siapapun silahkan berkunjung,5
kolam renang banyu,kolam renangnya sudah bagus tapi saran jika ada les renangnya dikasi pembatas antara yang les sama umum biar ga keganggusaya kesana waktu ada les renang dan ya saya gabisa renang karena sudah full dipakai utk les renangsemoga dibaca tysm,3
kolam renang banyu,kolam renangnya selalu dimonopoli kalo ada yang les renang kualitas air buruk banget lebih ke banyu ijo daripada banyu biru trus jarang banget dikuras dengan kaporit yang banyak banget saran klo ada yang les renang paling nggak dikasih tali pembatas lah setengah dikira kita yang umum nih nggak keganggu apa trus kuraslah itu banyak keramik pecah bahaya tau gak semoga dengan adanya komentar saya ini bisa segera berbenah sih edit nahh baru dikuras nih gercep yang punya tapi sayangnya belum ada solusi buat yang les renang masih sering mengganggu,2
kolam renang banyu,banyak kutu air,3
kolam renang banyu,bersih bagus rindang ramai pengunjung,5
kolam renang banyu,air jarang dibersihkansangat kotor banyak hewan kecil gigitin kulit jadi gatal,1
kolam renang banyu,ca kiem przyzwoity basen w sam raz na popo udniowy relaks,4
kolam renang banyu,kolam renang banyu biru tapi airnya ijo,5
kolam renang banyu,untuk pagi jam masih sepi jangan coba kesini agak siangan kayak dawet wkwk,5
kolam renang banyu,tempat nyamantiket terjangkau,5
kolam renang banyu,kualitas air kotor berlumut dan banyak kutubinatang kecilnya kurang perawatan aja utk harga masuk yg di tawarkan tidaklah sebanding lokasinya pun masih tergolong pedesaan terpencil,1
kolam renang banyu,murah dekat kota view luar masih sawah dan kebun udara asri,5
kolam renang banyu,bersih adem langganan kesini sama besti,4
kolam renang banyu,murah meriah,5
kolam renang banyu,sangat bagus,5
kolam renang banyu,kolam renang bersih hanya saja mushola nya sangat kotor sering ada kotoran hewan padahal harusnya mushola bersih dan suci tolong lebih diperhatikan lagi ya,4
kolam renang banyu,lumayan tapi kurang gede,5
kolam renang banyu,good,5
kolam renang banyu,banyak kutu,1
kolam renang banyu,baik sekali,1
kolam renang banyu,kolam renang nya cukup bersih nyaman dan asri ada gazebonya juga bisa untuk istirahat dan makan untuk kolam renang hanya ada ukuran m utk dewasa dan kolam untuk anak lebih aman antara kolam renang anak dan dewasa ada pagar pembatasnya harga makanan dikantin juga cukup wajar meskipun ada ditempat wisata,5
kolam renang banyu,tempatnya bagusbanyak pengunjungnya tiap harisaya dari majalengka jawa barat terkesan dengan kolam renang banyu biru pokoknya mantaplah sukses selalu buat pemilik kolam renang banyu biru,5
kolam renang banyu,rekomendasi pokoknya,4
kolam renang banyu,rab maret hati hati untuk pengunjung anak anak di kolam anak beberapa keramik ada yg lepas,3
kolam renang banyu,tempat lumayan cuma airnya terasa banget kaporitnya jangan lupa jaga bawaan masing jangan sampai kehilangan,5
kolam renang banyu,air terlalu lengket terlalu banyak kaporit,1
kolam renang banyu,menyenangkankamar mandi nya banyak jadi nyaman klu membersihkan diri setelah renang,4
kolam renang banyu,lokasi masuk gang ikutin maps aja kesini weekday tapi rame krn emang lg holiday season nyediain sewa kacamata renang rb pegawai kurang ramah plss airnya terlalu berkaporit sampe kena lidah sakit ke idung idung jg gatau emang kaya gitu atau pas kesana emang baru aja dibersihin,3
kolam renang banyu,hari ini kesana lagi untuk latihan renang sama anak udah waktunya perbaikan lantai dasar,4
kolam renang banyu,ktmnya terjangkau aimya lumayan bersih sesuai namanya tempatnya enak utk nunggu anak renang kamar ganti bersih kalau hari minggu lumayan penuh kolam renangnya,5
kolam renang banyu,kolam renang nya enak ada tempat duduknya juga disini ada penyewaan kacamata renang juga dan pelampung mungkin kamar mandi bisa lebih ditingkatkan karena ada yang bau,4
kolam renang banyu,suasana nyaman asri dan bersih kolamnya pas mau ttup kya ownerny cek air jdi safety dan kenyamanan pngunjung diutamakanhrga trjangkau,5
kolam renang banyu,tempatnya nyaman pertama kali renang disini pas abis d bersihkan pula hanya kemarin agak kebanyakan kaporit,5
kolam renang banyu,kolam renang yang luas sangat cocok untuk anak melatih kemapuan renang nya apa lagi pelatih renang nya sangat baik dan taktik melatih nya sangat bagus,5
kolam renang banyu,baik untuk untuk anakanak dan dewasa karena ada kolam dalam dan dangkal,4
kolam renang banyu,today gonna clean water,5
kolam renang banyu,sangat ramai waktu weekend air kolam kurang bersih,3
kolam renang banyu,kolam renangnya bersih jam pagi sudah buka jadi bisa kesini pagi untuk yg menghindari keramaian di masa pandemi ini tempatnya juga oke ada kantin juga ada kolam untuk anak kecil,5
kolam renang banyu,opsi terbaik selain kolam renang jwalita di trenggalek selain tempatnya lumayan bersih juga kualitas airnya lebih baik mungkin kedepannya bisa bangun sampai panjang meter,5
kolam renang banyu,salah satu alternatif kalau nggak mau renang di jwalita tempat nya sedang kolam renang dewasa ukuran meter ada kolam renang untuk anak juga fasilitas lain seperti tempat pembilasan kantin loker juga ada bisa sewa atau beli peralatan renang tempat lumayan ramai terutama kalau weekend pagi tempatnya juga asri ada taman kecil disekeliling kolam,5
kolam renang banyu,tempat renang yang bagus,5
kolam renang banyu,masjid syeh musa tengah kota pinggir sawah akses jalan mudah jalur propinsi jawa timur lengkap dengan infrastruktur pelayanan dan kegiatan kajian seminggu penuh,5
kolam renang banyu,tolong utk ph kaporitnya dikurangin yg biasa gpke kacamata renang mata jdi merah semoga semuaa dari tempat dan petugas makin kesini makin lebih baik lagiiiiyyyyy,3
kolam renang banyu,lokasi cukup sulit untuk ditemukan apalagi tanpa maps kondisi di dalam kolam renang cukup berdesakan kaporit air lumayan tinggi disarankan untuk memakai kacamata renang,4
kolam renang banyu,lumayan kolam renang murah deket rumah,5
kolam renang banyu,rekomended,5
kolam renang banyu,pemandanganny bagus,5
kolam renang banyu,kolam renang bersih dan tidak mengandung banyak kaporit tempat nyaman dan teduh menjual beraneka jajanan jika anda tidak punya peralatan berenang maka jangan khawatir karena disana disewakan kacamata renang papan renang,5
kolam renang banyu,saya lagi renang di tegur katanya kalo pakai baju biasa gak boleh harus baju renang kenapa mohon penjelasanya,1
kolam renang banyu,suka,5
kolam renang banyu,bagus,4
kolam renang banyu,tolong kaporitnya di kurangi atau gak usah pake kaporit katanya gak pake kaporit mana orang jelas itu banyak bgt kaporitnya bikin badan kayak melepuh di muka rusak,1
kolam renang banyu,yg jaga kantin brisik bgt jadi ga nyaman,1
kolam renang banyu,tempat bersih tertata dan cukup menarik,4
kolam renang banyu,tempatnya bagus kamar mandinya oke tp airnya makin lengket,4
kolam renang banyu,kadang bersih kadang kotor,4
kolam renang banyu,saya sangat suka dengan kolam renang banyu biru anak saya senang sekali berenang disana,5
kolam renang banyu,tolong kaporit di kurangi seperti dulu sekarang banyak sekali kaporitnya,3
kolam renang banyu,lumayan,5
kolam renang banyu,overall untuk harga tiket masuk termasuk murah cuma untuk kebersihan kamar ganti tolong di perhatikan lagi,4
kolam renang banyu,tiket mahalanakdewasa sama ribu per orang,3
kolam renang banyu,minggu yg indah,3
kolam renang banyu,asik,5
kolam renang banyu,tempat ramai harga oke layanan oke fasilitas cukup untuk harga segitu,4
kolam renang banyu,i like to swim here because the water is clean and the place is nice,4
kolam renang banyu,airnya keruh tidak jernihsaya renang disini badan saya jadi gatal gatal kayak melepuh gitu ga cocok sama namanya banyu biru banyunya aja warna hijau kayak keruh gtu tolong tingkatkan lagi,1
kolam renang banyu,tidak jauh dari rumah dan murah,4
kolam renang banyu,lumayan,4
kolam renang banyu,tempat nyaman air jernih kolam wc dan kamar mandi bersih harga tiket pas kurang keramahan penjaganya,4
kolam renang banyu,nyaman menghabiskan waktu bersama keluarga,5
kolam renang banyu,bagus,5
kolam renang banyu,vibes nya chill banget seru kalo sore kesini bareng tementemen wc km bersih dan nyaman kolam nya cuma dua buat dewasa sm anak cocok banget buat latihan renang,3
kolam renang banyu,mahaallll tempat g sesuai harganyaa,2
kolam renang banyu,apakah musim sekarang ini masih buka kolam renangnya,4
kolam renang banyu,masih baru,5
kolam renang banyu,rumahku sendiri,5
kolam renang banyu,lumayan bagus lah untuk latihan renang walau kedalaman cuma macam,4
kolam renang banyu,petugas loketnya gk ramahgk ditanya dulu berapa orang lgsg main ngitung ajamasak cuma mau nganterin anak beli tiket doang gk bolehharus ikut beli tiket jugaklu gk suruh tunggu diluar padahal aq juga gk mau nunggu disitucuma mau beliin tiketmau mastikan anak sudah masuk abis itu pulangmohon lebih ramah kepada pengunjung,3
kolam renang banyu,sayangnya gxada persewaan pelampung dll gxada fasilitas variasi permainan air untuk anak cuma karena masih baru jadi masih cukup bersih,4
kolam renang banyu,lumayan lah buat anak masih baru jadi masih terawat,4
kolam renang banyu,sangat menarik,5
kolam renang banyu,bagus airnya jernih gak berkaporit,4
hutan mangrove cengkrong,dulu terkenal dg hutan mangrove tp sekarang punah dan keliatan sepi pengunjung tp nyaman utk outbond dengan warung makanan yg sangat terjangkau juga tersedia tempat karaoke yg cukup utk melepaskan penat,5
hutan mangrove cengkrong,sama seperti hutan mangrove lain nya,3
hutan mangrove cengkrong,kesini untuk kesekian kalinya kadang kena tiket masuk kadang enggak mintanya sih sumbangan yaaa jadi kek kurang terurus banyak kayu yg udah bolong hiks jadi takut buat lanjuttt jadi di cat warna warni padahal warna kayucoklat lebih indah dehhhh pengen naik perahu ternyata udah ga beroperasi hiks hiks tapi tetep indahhh silakan mencobaaa karena ini unikkk,4
hutan mangrove cengkrong,bagus untuk di kunjungi,3
hutan mangrove cengkrong,terakhir kesini udh hampir th yg lalu belum ada pantai gemah dan jls tempat ini masih buka hutan mangrove nya semakin lebat,5
hutan mangrove cengkrong,mantaaap,5
hutan mangrove cengkrong,mangrove nya masih baru sehat asrii kalo sore dapet sunset lebih bagus lagi bisa beli jagung juga buat kasi makan burung dan video ala ala,4
hutan mangrove cengkrong,bagus cuma jembatan mulai ada yang rusak,3
hutan mangrove cengkrong,kami tidak berkunjung ke hutan mangrove nya tapi berkunjung ke pantai cengkrong yang berada beesebwrangan dengan hutan mangrove pantainya bersih pasirnya lembut ombaknya kecil jadi aman untuk bermain ada beberapa warung yang menyediakan makanan khas pantai seoerti berbagai menu ikan dan juga makanan ringan lainnya seperti pop mie toilet rata ada disetiap warung tidak ada mushola secara umum namun tersedia di warung tsb dengan fasilitas yang cukup saja harga tiket rb jadi murah banget dengan harga segitu sudah bisa menikmati keindahan pantai,5
hutan mangrove cengkrong,mantap pelayanan,5
hutan mangrove cengkrong,siiiip,5
hutan mangrove cengkrong,bagus tempatnya cmn pas kesana airnya gak ada keringpanas banget tp ada tempat neduhnya kok,4
hutan mangrove cengkrong,sejuk di pagi hari,5
hutan mangrove cengkrong,tidakbterawat,1
hutan mangrove cengkrong,pantainya masih sepi jangan lupa beli ikan asap harga murah,5
hutan mangrove cengkrong,oke,4
hutan mangrove cengkrong,sangat indahh,2
hutan mangrove cengkrong,pantai nya sedikit tidak terawat lumayan sepi tapi malah enak buat take foto video ombaknya tenang ada warung di pinggir pantai tp worth it buat bawa bekel pas kesana bareng rombongan makan soto rasanya bener kurang kaya makan sayur asem pun msh mending sayur asem es teh nya juga kurang banget dr segi rasa,5
hutan mangrove cengkrong,tempatnya nyaman,5
hutan mangrove cengkrong,indah,4
hutan mangrove cengkrong,oke juga,4
hutan mangrove cengkrong,lokasi sejuk rindang parkir luas toilet ada warung ada ombak landai buat nendacamping recomended,5
hutan mangrove cengkrong,kesana pas hari jumat cuti bersama suasana sepi saran kalau ke sini bawa topi atau kacamata karena panasbanyak spot foto yang menarik,5
hutan mangrove cengkrong,tempatnya indah,1
hutan mangrove cengkrong,lanskapnya bagus pantai mangrove dan perbukitan untuk sampah memang perlu perhatian khusus ya,5
hutan mangrove cengkrong,asri nyaman tiket murah,5
hutan mangrove cengkrong,pemandangannya bagus tempat yang pas buat menikmati akhir pekan,5
hutan mangrove cengkrong,sembari bersepeda mampir ke mangrove tapi sekarang tempat ini sangat dan sangat sepi dengan pengunjung seharusnya bisa di promosikan lagi tempat ini tetapi di tepi laut ini tetap ramai pengunjungnya,5
hutan mangrove cengkrong,sejuk dan asri untuk refresing,5
hutan mangrove cengkrong,enak pantainya ngga terlalu rame trus banyak juga jenis makanan seafoodnya kedeoannya mungkin kebersihan area pantai lebih ditingkatkan soalnya tidak jarang sampah yang terbawa air ke pantai,5
hutan mangrove cengkrong,asri nyaman sejuk,4
hutan mangrove cengkrong,mantap,5
hutan mangrove cengkrong,pantai nya sangat bersih dan terawat pengunjung nya blm terlalu ramai sempat nginap di sini semalam di area camping fasilitas nya cukup memadai cuma klo malam warung nya tutup semua jadi harus siap bekal untuk mlm hari,5
hutan mangrove cengkrong,untuk acara keluarga lumayan sih kuliner seafood murah enak jg tp arena bermain dikit,4
hutan mangrove cengkrong,enak banget buat merenung apalagi di weekday dan hujan gerimis i love this place,5
hutan mangrove cengkrong,tidak terlalu ramai cocok untuk wisata keluarga,5
hutan mangrove cengkrong,bagus sayang masih banyak sampah,4
hutan mangrove cengkrong,pantai masih asri tp kurang perawatan kalo buat camping dan santai dengan keluarga bisa jd alternatif pilihan ngga bgtu ramai tp ada warung di tepian pantai bawa tenda sama alat masak portable sungguh asik sekaliii,4
hutan mangrove cengkrong,pantainya bagus tapi kurang nyaman kalau datang siang sore terasa lebih nyaman,5
hutan mangrove cengkrong,tidak rekomindet,1
hutan mangrove cengkrong,bersih tmpatnyanyamanindahkeren ad jalan menuju tmpt naik perahu,4
hutan mangrove cengkrong,tempatnya indah nyaman dengan panorama yang alami akses jalan yang bagus dengan ditunjang fasilitas yang memadai mulai dari warung makan serta kebutuhan seharihari menjadikan pengalaman dalam berwisata menjadi sangat menyenangkan keren,5
hutan mangrove cengkrong,area parkir luas banyak ora yang berjualan beberapa area kurang terawat toilet kurang nyaman banyak pintu yang tidak bisa di tutup,2
hutan mangrove cengkrong,beautiful view and clean,5
hutan mangrove cengkrong,enak sejuk tempat nya pemandangan hijau semuabikin adem mata,5
hutan mangrove cengkrong,asri sejuk,5
hutan mangrove cengkrong,bagus untuk mencegah abrasi pantai cengkrong untuk wisata dan edukasi sangat bagus agar waspada jembatan wisata mangrove sudah mulai lapuk dan mulai diadakan penggantian tiang penyangga dari beton agar berhati hati,5
hutan mangrove cengkrong,konservasi hutan mangrove sangat cocok untuk media pembelajaran ayo datang di trenggalek,4
hutan mangrove cengkrong,pantai lumayan bersih ombak nya kecil bisa untuk mandi dan bermain jalan menuju lokasi sudah bagus toilet dan warung sudah tersedia lumayan enak buat hilangin jenuh,5
hutan mangrove cengkrong,airnya tenang cocok untuk yg lagi healing,5
hutan mangrove cengkrong,panas sekali,3
hutan mangrove cengkrong,hutan mangrove lumayan bagus namun kalau masa panas kurang pas lebih suka santai di pantainya yang dekat dengan mangove apa lagi pantainya cukup bersi dari sampah,4
hutan mangrove cengkrong,sangat cocok untuk rekreasi keluarga,5
hutan mangrove cengkrong,bagus banget,5
hutan mangrove cengkrong,lo kepantai cengkrong wajib kesini juga tempat yg cocok untuk keluarga banyak spot foto pemandangan yang indah hutan mangrove htm murah parkir juga murah makanan n minuman jg terjangkau recommended lah lo kesini jangan,5
hutan mangrove cengkrong,bagus buat foto tp jalan kayunya banyak yang copot kesana pas musim kering sih jadi airnya ga ada,4
hutan mangrove cengkrong,mengecewakanbanyak yg rusak,3
hutan mangrove cengkrong,bersih ke sini bagusnya sore atau pagi banget air laut saat pasang seger udaranya,5
hutan mangrove cengkrong,venue berfoto ditengah hamparan hutan bakau perlu memakai penutup kepala sepert topi dan sebagainya karena tidak ada awning hanya beberapa gubuk kecil untuk pengunjung ditengahnya,3
hutan mangrove cengkrong,berkunjung ke lokasi tgl september jembatan rusak belum diperbaiki dan ada beberapa titik kerusakan yg masih dalam perbaikan,5
hutan mangrove cengkrong,mantapspot mancing jos,5
hutan mangrove cengkrong,view nya cakep banget namun rutenya satu jalur yang tidak menyambung satu sama lain cocok untuk rekreasi keluarga,5
hutan mangrove cengkrong,tempat cukup bagus,4
hutan mangrove cengkrong,lumayan,4
hutan mangrove cengkrong,bagus untuk keluarga,5
hutan mangrove cengkrong,its a very good place,5
hutan mangrove cengkrong,tempatnya bagus cuman banyak jalan yang rusak,4
hutan mangrove cengkrong,hutannya sejuk bangetcagar alam yg indahedukatif sekali unyuk anak bentangan kehijauan yg memanjakan mata,4
hutan mangrove cengkrong,lumayan lah kl untuk foto,4
hutan mangrove cengkrong,beautiful,5
hutan mangrove cengkrong,sabtu tgl april jam pagi sy kesini parkir motor k tiket masuk k per orang dann aku kecewa masuk sini karena apa jembatan sedang dalam perbaikan kalau emang sedang perbaikan kenapa dibuka kenapa ditarik tiket masuk alhasil gk bisa keliling hutan mangrove cuma sebatas jalan lurus doang ngikutin jembatan kayu eh taunya putus jembatannya padahal pengen banget foto di pinggir sungai laut jembatan yg baru dipasang desain kayunya juga beda sama yg dulu bagusan yg dulu banyak spot foto yg tidak alami tulisan love dll bikin view jadi tidak asri gini nih musuh orang indo view bagusan dikit gk lama muncul tulisan lovean cat warna warni yg bikin pemandangan gk alami beda sama orang luar ngasih cat tembok rumahpun gk ngasal disesuaikan sama kondisi lingkungan sekitar akses kesini gk sulit bisa ditempuh motor mobil sempat kebablasan mau ke hutan ini keterusan sampai jembatan cengkrong tapi bagus viewnya pohon kanan kiri rindang ada view bukit didepan mata yang mau kesini mending tunggu tahun depan ajalah tunggu dulu jembatannya bener jadi jangan lupa buang sampah ditempatnya yaa jaga kebersihan dimanapun tempatnya kalau bukan kita yg menjaga lingkungan siapa lagi,3
hutan mangrove cengkrong,tempatnya biasa aja ga ramah anakanak karena pinggir pagarnya lubang besar kalo bawa anak mesti digandeng betul agar tidak terjadi hal yg tdk diinginkan banyak mbak biduan ya disini pas kesini parkiran jeblok karena abis hujan tapi cukup oke lah untuk tempat wisata,5
hutan mangrove cengkrong,bagus pantainya,5
hutan mangrove cengkrong,namanya hutan mangrove ya jelas tidak teduh sama sekali saya rekomendasikan bawa kacamata hitam atau payung kalau mau berjalan disini ya ada beberapa spot foto kekinian you know what i mean kan kalau rami pengunjung mungkin agak g rekomen datang kesini ya karena pasti berjubel sekali berjalan di sepanjang hutan mangrove tau kan kalau d hutan mangrove kita berjalannya di semacam jembatan dari kayu kalau penuh sesak dg orang mungkin jadi tidak menikmati pepohonannya dan vibes disana,4
hutan mangrove cengkrong,wisata alam dengan pemandangan pantai dan hutan tanaman mangrove diusahakan kalau kesini bawa payung ya terus kalau bisa beli kepiting soka khas habitat asli hutan mangrove kepitingnya besar besar loh,4
hutan mangrove cengkrong,mantab,5
hutan mangrove cengkrong,kurang menarik tempatnya panas banget kuliner kurang bervariasi agak sepi spot foto lumayanlah jembatanya ada yang rusak dan masih dalam masa perbaikan,3
hutan mangrove cengkrong,lumayan sih,4
hutan mangrove cengkrong,cocok untuk bersantai di sore hari menikmati hamparan mangrove dan bukit disekitarnya,4
hutan mangrove cengkrong,harga makananny tidak sesuai dengan yang ada dimenu yang ditawarkan alias ngongkok,3
hutan mangrove cengkrong,pantai yang menyatu dengan pantai prigi trenggalek luas sekali indah pemandangannya tapi sampahnya banyak sekali perlu pembersihan,3
hutan mangrove cengkrong,wisata alam konservasi mangrove cocok untuk terorisme yg memberikan pengalaman jelajah hutan mangrove,5
hutan mangrove cengkrong,kurang menarik,2
hutan mangrove cengkrong,apik,5
hutan mangrove cengkrong,nice,5
hutan mangrove cengkrong,contoh nyata upaya konservasi,5
hutan mangrove cengkrong,sebenernya tempatnya lumayan tapi sepi tidak ada pengunjung sama sekali dan tidak terawat dengan baik,4
hutan mangrove cengkrong,sioo,5
hutan mangrove cengkrong,bagus dan harus dilestarikan,5
hutan mangrove cengkrong,kerenn,5
hutan mangrove cengkrong,bagus sejuk,5
hutan mangrove cengkrong,tempatnya asri dan nyaman,5
hutan mangrove cengkrong,tempatnya sangat bagus sekali cocok untuk healing liburan keluarga sendirian dengan pasangan tempatnya bersih dan udaranya sejuk dipagi hari,5
hutan mangrove cengkrong,rabu oktober asri alami damsi di hati,5
hutan mangrove cengkrong,indah sekali pemandangan disana dengan background jauh pemandangan pegunungan tp sebagian fasilitas jembatannya rusak pas kmrin kesana,4
hutan mangrove cengkrong,sebenernya bagus sih tapi kurang terawat aja jembatan yang ada sungainnya roboh padahal mau prewed disebelah sana sayang sekali udah jauh kesana tapi realitanya hmmm agak kecewa dan tiket masuk buat prewed juga berbeda,3
hutan mangrove cengkrong,lumayan ya buat refreshing,5
hutan mangrove cengkrong,jembatan kayunya ada yang sudah lapukrusak,5
hutan mangrove cengkrong,kondisi kurang terawat jembatan yg melewati sungai putus jadi tidak bisa di akses,1
hutan mangrove cengkrong,tempat yg asyik dan indah,5
hutan mangrove cengkrong,tempat,4
hutan mangrove cengkrong,pelestarian lingkunggan yang brilian,5
hutan mangrove cengkrong,bagus si viewnya cuman panasnya minta ampun,2
hutan mangrove cengkrong,joss tempatnya,4
hutan mangrove cengkrong,liat pemanandangan ijo salah satunya disini dg jembatan kayu sepanjang perjalanan yg bagus buat sport foto,3
hutan mangrove cengkrong,sejuk,5
goa lowo,ok bagus,5
